stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
0800LVW,Lake View,-1.24381,36.76821,,
0800LWE,Hillview,-1.246934,36.775526,,
0800MAG,Magnolia Hills,-1.23312,36.767312,,
0800MAY,Mayfair,-1.263458,36.808186,,
0800MGJ,Mandera/Gichugu Road Junction,-1.274985,36.793481,,
0800MMS,Mwimuto Salvation Army/Pefa/Bluechip Apartments,-1.233323,36.741328,,
0800MPS,Mp Shah,-1.26482,36.811256,,
0800MRI,Mugoiri Rd,-1.28422,36.778875,,
0800MTG,Muthiga Academy,-1.251837,36.687823,,
0800MUI,Mugoiri,-1.284328,36.778616,,
0800MUN,Millenium,-1.269908,36.795418,,
0800MUS,Museum,-1.274128,36.811825,,
0800MWG,Mwingi Rd/Garage,-1.280677,36.781659,,
0800MWM,Mwimuto,-1.234685,36.747379,,
0800N'A,Pefa King'eero,-1.224108,36.707355,,
0800NDJ,Ndumbuini Junction,-1.259125,36.722524,,
0800NGR,Globe,-1.277348,36.821113,0,
0800NJG,Njuguna's,-1.25887,36.78039,,
0800NKE,New Kitisuru Estate,-1.235662,36.749504,,
0800NMA,Makueni,-1.284179,36.779029,,
0800NTD,Netherlands,-1.269657,36.79343,,
0800OAG,Chiromo/Mirage,-1.270168,36.807091,,
0800ODO,Sodom,-1.264078,36.753546,,
0800OG/,King'eero/Mwisho,-1.224966,36.705585,,
0800OID,Brookside,-1.260457,36.792038,,
0800OKC,Ole Kejuado Road/Corner Primary School,-1.275885,36.788924,,
0800OMO,Sodom,-1.264029,36.754412,,
0800OOK,Posta/Soko Nne,-1.26367,36.730052,,
0800ORI,Woria,-1.267768,36.783777,,
0800ORS,Othaya Road Stage,-1.288635,36.77301,,
0800OSO,Sodom,-1.264019,36.753682,,
0800PBB,Prime Bank,-1.271732,36.801646,,
0800PEP,Peponi House Preparatory,-1.243591,36.760732,,
0800PLP,Parklane Place,-1.275983,36.792863,,
0800PMN,Prime Bank,-1.271048,36.801551,,
0800PPN,Peponi Road,-1.25939,36.80195,,
0800PPT,Parklands Police Station/ Police Post,-1.265185,36.811861,,
0800PSC,Parklands Sports Club,-1.269447,36.812428,,
0800QPK,Queen's Park,-1.278994,36.790882,,
0800RAH,Sugarboard/Shell,-1.26433,36.743986,,
0800RAZ,Liz Gate Apartments,-1.238265,36.723835,,
0800REG,Regen,-1.247038,36.681033,,
0800RER,Spring Valley Police/Suraya,-1.249706,36.784705,,
0800RGR,Ndongoro,-1.229827,36.70987,,
0800RHC,St. Mark's Church/Lion's Place,-1.260967,36.796558,,
0800RLN,Riverside Lane,-1.269707,36.794005,,
0800RRD,Ramisi Road,-1.285672,36.762897,,
0800SAC,Gathiga Secondary School,-1.222708,36.750145,,
0800SAP,Planning House,-1.245527,36.771004,,
0800SFA,Kwa Farasi,-1.238914,36.787202,,
0800SHK,Shirika House,-1.273288,36.816403,,
0800SNN,Spanish Villas/Lenana,-1.289972,36.786762,,
0800SRT,Sarit Center,-1.260837,36.802837,,
0800STC,St.Catherine,-1.234139,36.775916,,
0800STR,Strathmore School/Mbabane Road,-1.270877,36.775226,,
0800STT,St.Austin's/Saitoti,-1.275664,36.7719,,
0800STY,St. Mary's School,-1.26777,36.774734,,
0800SWZ,Kwa Ziki Stairs,-1.232654,36.712237,,
0800TAC,Total/ACK Mwimuto,-1.235265,36.748602,,
0800TAS,Taj Apartments Stage,-1.272376,36.802951,,
0800TCB,TCBE Church,-1.221929,36.718379,,
0800TGR,Thigiri Ridge/Kitisuru Road,-1.243333,36.792274,,
0800TIU,Uthiru,-1.260091,36.721914,,
0800TOT,Total Wangige,-1.220756,36.712077,,
0800TRR,Three Quarter,-1.269314,36.790855,,
0800TTM,Total Mayfair,-1.263498,36.809221,,
0800UAK,ACK Kibichuku,-1.223516,36.722746,,
0800UNK,Ngurukuri/Kwa Ziki,-1.231887,36.711583,,
0800URI,Gitaru,-1.227391,36.664145,,
0800UTH,Uthiru Junction,-1.260216,36.718422,,
0800UWI,Gitaru Kwa Gwacii,-1.235533,36.667686,,
0800VRJ,Viraj,-1.283941,36.786132,,
0800WAR,Car Wash,-1.234152,36.714098,,
0800WDC,Westlands DC/Church Road/Safaricom,-1.259555,36.786599,,
0800WHC,Wangige Health Centre,-1.222894,36.721061,,
0800WHS,Westhouse,-1.253039,36.802846,,
0800WPB,Parklands Baptist/Westlands,-1.265669,36.800808,,
0800WST,Westlands,-1.26176,36.803678,,
0800YAE,Daycare,-1.23707,36.719474,,
0800YSB,Bypass,-1.24739,36.77756,,
0800YUE,Red Ruby,-1.270408,36.813051,,
0800YYA,Yaya,-1.291734,36.787041,,
080185_,85,-1.269652,36.791807,,
0801AAL,Kampala,-1.135547,36.635539,,
0801ABE,ABC Place Entrance,-1.25919,36.77746,,
0801ACI,Ipsos Synovate/Acorn House,-1.282955,36.765907,,
0801ACR,Ngara/Victory Church,-1.277043,36.820282,,
0801AEG,Zambezi Stage,-1.214002,36.661133,,
0801AEH,Wangige Health Center,-1.222762,36.72027,,
0801AFL,Afralti/X-Telcom,-1.263771,36.761316,,
0801AGM,Ack Assemblies Of God Mwimuto,-1.23433,36.74564,,
0801AKA,Kiambaa,-1.212564,36.659556,,
0801AOA,Karuna Close,-1.258698,36.801501,,
0801APH,APHRC,-1.229616,36.760377,,
0801ATI,Ahiti,-1.26374,36.72504,,
0801AUT,Muthiga,-1.250598,36.685664,,
0801AWM,Mwaniki,-1.219184,36.739083,,
0801AYA,Daycare,-1.236253,36.71751,,
0801BCM,Bluechip Apartments/Mwimuto Pefa/Tumaini Gardens,-1.23361,36.74215,,
0801BER,Chase Bank/Prime Bank,-1.271272,36.800696,,
0801BIL,Kobil,-1.267522,36.812063,,
0801BKL,K1 Club,-1.268685,36.812171,,
0801BME,Kambembe,-1.141315,36.636545,,
0801BPA,Brooklyn Palm Apartments,-1.277354,36.790529,,
0801BRD,Brookside Drive Junction,-1.255569,36.797451,,
0801BRK,Westlands DC/Church Road/Safaricom/Brookside Drive,-1.260987,36.792201,,
0801BYS,By-Pass,-1.235018,36.778332,,
0801C8J,87 Junction/Gachecheni,-1.258982,36.703839,,
0801CFY,Chiromo Campus Flyover,-1.272553,36.803893,,
0801CHR,Chiromo,-1.270841,36.807032,,
0801CNG,Chunga Mali,-1.16034,36.639694,,
0801COV,Convent Lane,-1.284454,36.76399,,
0801CPS,Ole Kajuado Rd,-1.277871,36.791112,,
0801CUS,Custoil/Thiong'o,-1.26396,36.73031,,
0801DCR,Day Care/Kandara Road,-1.277037,36.785746,,
0801DEL,Deloitte/Waruku,-1.263181,36.76439,,
0801DEP,Deliverance Church/Kwa Miti,-1.260928,36.713219,,
0801DMN,Dominion Church,-1.247565,36.681451,,
0801DOS,Kwa DO,-1.10794,36.639396,,
0801DPR,Dennis Pritt,-1.284874,36.78795,,
0801DRU,Red Ruby,-1.270457,36.812986,,
0801ECK,Deliverance Church/Kwa Miti,-1.260987,36.713173,,
0801EIV,Riverside Drive,-1.26972,36.792526,,
0801ELW,Eldama Park/Westhouse,-1.252953,36.802685,,
0801FLF,Flyover Turnoff,-1.25869,36.72267,,
0801GAC,Gacio Junior Academy,-1.23856,36.72642,,
0801GCC,87 - Junction /Gachecheni,-1.258675,36.702908,,
0801GIN,Mariguini,-1.260327,36.720437,,
0801GMN,General Mathenge Junction,-1.254723,36.802063,,
0801GMU,Muguku,-1.238022,36.665947,,
0801GNN,Ngenia,-1.10799,36.639563,,
0801GNW,Mwingi,-1.281228,36.7807,,
0801HAI,Muthiga,-1.250553,36.685361,,
0801HAU,Planning House,-1.24587,36.773059,,
0801HBE,Kabete Rehab,-1.239005,36.731324,,
0801HIR,Chiromo,-1.271142,36.806806,,
0801HVW,Hill View/Zen Gardens,-1.246299,36.774265,,
0801IAO,Muthangari Police Station,-1.27134,36.77506,,
0801IEB,Bridge,-1.23333,36.713036,,
0801IF',Pefa King'eero,-1.224478,36.706572,,
0801IKR,Shirika,-1.273021,36.816808,,
0801ILA,ILRI/Uthiru Roundabout,-1.26432,36.7212,,
0801IMA,Stima Plaza,-1.270719,36.820553,,
0801IMP,Imperial Bank,-1.27038,36.799248,,
0801IOR,Woria,-1.267891,36.783836,,
0801IRA,Sarit,-1.259866,36.802107,,
0801IUI,Ngurukuri/Kwa Ziki,-1.232005,36.711679,,
0801JCA,Jacaranda,-1.279428,36.783534,,
0801JDU,Kamandura Junction,-1.130406,36.634201,,
0801JGG,James Gichuru/Gitanga Road Junction,-1.289359,36.761788,,
0801JGJ,James Gichuru Junction,-1.259555,36.775365,,
0801JNA,Japan,-1.269243,36.788594,,
0801KAC,Kasuku Centre,-1.275441,36.794799,,
0801KAH,Kihingo,-1.220034,36.742507,,
0801KAM,Kamutii-Ini,-1.229795,36.70979,,
0801KAN,Kandara Road,-1.276056,36.79302,,
0801KBI,Kabete Technical Institute,-1.26361,36.72705,,
0801KBP,Kabete Police Station,-1.26226,36.72651,,
0801KBT,Kabete Springs,-1.240831,36.751169,,
0801KBU,Kibichiku Centre,-1.22791,36.73042,,
0801KGD,Kangundo,-1.279682,36.790375,,
0801KGH,Kinoo Girls High School,-1.256449,36.696728,,
0801KHC,Kiambu Institute Of Hotels And Catering/Valence School,-1.22438,36.72464,,
0801KIG,King'eero-Mwisho,-1.224947,36.705573,,
0801KIL,Kileleshwa Day Nursery,-1.276826,36.792352,,
0801KMP,Kampala Way Filling Station,-1.240334,36.675389,,
0801KNG,Kangundo Rd,-1.279382,36.790422,,
0801KNN,Kanini,-1.23412,36.74458,,
0801KPR,Kileleshwa Primary School,-1.277332,36.791722,,
0801KRH,Kamirithu,-1.117688,36.631237,,
0801KRW,Kirawa Road,-1.237003,36.76019,,
0801LIO,Lion's Place,-1.261185,36.796056,,
0801LKM,Lekamu,-1.22887,36.731699,,
0801LKN,Likoni,-1.28355,36.785444,,
0801LNI,Likoni,-1.283381,36.78581,,
0801LNN,Lenana,-1.289025,36.787129,,
0801LOT,Consolata,-1.267147,36.804057,,
0801LVW,Lake View,-1.243703,36.768091,,
0801MAB,Zambia,-1.269368,36.789785,,
0801MBM,Kambembe,-1.139152,36.636231,,
0801MBR,Kwa Mbira,-1.110411,36.631226,,
0801MBT,Kamirithu Bridge,-1.124577,36.632535,,
0801MGI,Muthangari Police Station,-1.265893,36.773464,,
0801MNI,Makueni,-1.284216,36.779104,,
0801MOS,Modern Oil Service Station,-1.229024,36.709134,,
0801MPS,MP Shah,-1.264554,36.810696,,
0801MSO,Loreto Msongari,-1.262055,36.774296,,
0801MUC,Muthiga Academy,-1.252221,36.688001,,
0801MUG,Mugoiri,-1.284459,36.778403,,
0801MUM,Muthiga/Kikopey,-1.24962,36.684358,,
0801MVT,Mountain View/Total Petrol Station,-1.264726,36.738657,,
0801MWG,Mwingi/Garage,-1.280611,36.78179,,
0801MWK,Kasuku Centre,-1.2759,36.794876,,
0801NAB,Prime Bank,-1.271916,36.801769,,
0801NAE,Seven Seas,-1.270632,36.799693,,
0801NAG,New Muthaiga,-1.243676,36.792301,,
0801NAL,Farasi Lane,-1.23902,36.764878,,
0801NEE,Engen,-1.264286,36.756563,,
0801NEI,Millenium,-1.269999,36.795493,,
0801NGD,Gathiga Secondary School,-1.222723,36.750029,,
0801NIG,Knight Frank,-1.270155,36.797858,,
0801NRS,Arironi's,-1.149691,36.637956,,
0801NSH,Nairobi School,-1.260483,36.770999,,
0801NTM,Nne Market,-1.263381,36.72858,,
0801OAH,Ha Joram,-1.176806,36.642467,,
0801OAM,Kwambira Soko,-1.108993,36.629891,,
0801OCF,Office Park,-1.270203,36.79847,,
0801ODN,Ndongoro,-1.235143,36.715488,,
0801OII,Arironi's,-1.146115,36.637358,,
0801OKI,Kobil,-1.267474,36.812045,,
0801OLK,Ole Kejuodo/Kandara Road Junction,-1.27605,36.788991,,
0801OLO,Consolata,-1.267424,36.804301,,
0801OMH,Oasis Mission Hospital,-1.23249,36.73767,,
0801OSA,Crossroads,-1.246412,36.774448,,
0801PBN,Prime Bank,-1.271918,36.801774,,
0801PKK,Mpaka Road/Luna Park,-1.263499,36.806517,,
0801PKN,Posta Kangemi,-1.264447,36.750453,,
0801PMB,Prime Bank,-1.271048,36.801651,,
0801PPC,Peponi Court,-1.285899,36.78236,,
0801PPI,Peponi Road Junction/Sarit,-1.258949,36.801848,,
0801PPN,Peponi Road,-1.259158,36.80171,,
0801PSC,Parklands Sports Club,-1.269634,36.812391,,
0801PSE,Peponi House,-1.243697,36.76081,,
0801PST,Lower Kabete Posta,-1.240806,36.747626,,
0801RGN,Regen Filling Station,-1.246498,36.680147,,
0801RHY,Rhythm College,-1.23877,36.728965,,
0801RIO,Rironi,-1.154489,36.638704,,
0801RLN,Riverside Lane/Montessori,-1.26987,36.794136,,
0801RPD,Riverside Paddocks,-1.268411,36.785429,,
0801RQE,Three Quarter,-1.269394,36.79082,,
0801RRN,Rironi,-1.155045,36.638782,,
0801RTI,Westfield Apartments,-1.237165,36.719699,,
0801SAF,AACC/Safaricom/Church Road,-1.25986,36.786861,,
0801SDM,Sodom,-1.264329,36.754251,,
0801SEP,KSG Chapel,-1.239483,36.742734,,
0801SGS,Sugar Board/Shell Petrol Station,-1.264597,36.741972,,
0801SHC,Shell/Cooperation,-1.260461,36.71059,,
0801SNT,St.Mary's School,-1.268121,36.775004,,
0801SPA,Posta,-1.264246,36.751354,,
0801SRT,Sarit,-1.25988,36.8022,,
0801STC,St.Catherine,-1.234224,36.775424,,
0801STM,St. Marks/Lion's Place,-1.26132,36.79749,,
0801STU,St.Austin's/Saitoti,-1.275755,36.772072,,
0801SVP,Spring Valley Police Station,-1.25023,36.78493,,
0801TGR,Thigiri Ridge/Kitisuru Road,-1.243204,36.792092,,
0801TI/,White House/News,-1.267859,36.782012,,
0801TIE,Site,-1.180173,36.643876,,
0801TIG,Muthiga,-1.250705,36.685579,,
0801TOT,Total/Kabete Lane,-1.253986,36.792183,,
0801UEN,Uthiru Junction,-1.260799,36.71692,,
0801UIT,Custoil/Thiong'o,-1.264153,36.731364,,
0801UON,Campus/University Of Nairobi School Of Business,-1.23969,36.739878,,
0801VHW,Hill View,-1.246873,36.77536,,
0801WAC,Kirawa Close,-1.240663,36.748897,,
0801WAL,Total Wangige,-1.220866,36.711969,,
0801WID,Wida Hotel,-1.220669,36.663259,,
0801WPB,Westlands/Parklands Baptist,-1.265645,36.801015,,
0801YGN,Uganda/Germany,-1.268331,36.784941,,
0801YYA,Yaya,-1.291648,36.787161,,
0801ZEN,Zen Gardens,-1.245221,36.769856,,
0803GAT,Gathiga Mwisho,-1.219101,36.738666,,
0803LAV,Lavington Shopping Centre/ Shell,-1.280122,36.769052,,
0803MDM,Methodist/Mazeras,-1.290119,36.777343,,
0803NDT,Ndumbuini Terminus,-1.25694,36.7237,,
0803OYA,Othaya Road,-1.288534,36.773089,,
0810ACC,Acacia,-1.220931,36.715761,,
0810AIE,Westlands Terminal,-1.265468,36.800978,,
0810AII,Mariguini,-1.260113,36.71913,,
0810ARB,Arboretum,-1.273436,36.800785,,
0810ARK,Waruku,-1.262741,36.764331,,
0810ARM,Arironi's,-1.148981,36.63797,,
0810BDI,Brookside Drive,-1.260441,36.792086,,
0810BEL,Pell,-1.167898,36.641121,,
0810CL',St. Mark's Church/Lion's Place,-1.260978,36.796558,,
0810CNG,Chunga Mali,-1.159339,36.63971,,
0810COP,Cooperation,-1.260283,36.710522,,
0810CRO,Afraiti/X-Telcom,-1.263537,36.76119,,
0810CYH,Chiromo Mortuary,-1.271217,36.806442,,
0810EDU,Eden Square/ICEA,-1.268752,36.805878,,
0810EGT,87 Stage,-1.257979,36.701583,,
0810EIV,Hill View,-1.246896,36.775502,,
0810EOR,Waruku/Deloitte,-1.262918,36.764213,,
0810EUE,Eden Square/ICEA,-1.26869,36.805937,,
0810FTD,CFC / Delta,-1.265445,36.802568,,
0810GCR,Ha Gicuru,-1.228431,36.665231,,
0810GIC,Kwa Gicini,-1.192524,36.650483,,
0810GIT,Gitaru Kampala,-1.232893,36.669092,,
0810GOA,Chiromo/Mirage,-1.270144,36.80715,,
0810GWI,Mwingi,-1.283117,36.786046,,
0810'HI,Thiong'o,-1.263685,36.730589,,
0810HON,Holy Trinity,-1.281996,36.780049,,
0810IA-,Marigu-ini,-1.260349,36.719436,,
0810ICK,Office Park,-1.270106,36.798411,,
0810IKA,Ika Ithano,-1.178277,36.643331,,
0810INL,Chiromo Lane,-1.270414,36.807284,,
0810INO,Main Campus/University Way/Koinange,-1.280964,36.816366,,
0810IOA,Gichagi Road,-1.221152,36.746341,,
0810IRT,Gitaru Vantage,-1.234494,36.671057,,
0810JUN,Kamandura Junction,-1.131017,36.634524,,
0810KAM,Rungiri,-1.23116,36.711048,,
0810KAR,Kari/James Gichuru,-1.259215,36.774992,,
0810KBA,Kiambaa,-1.198661,36.653775,,
0810KBB,Kambembe,-1.145791,36.637495,,
0810KBT,Kabete Police Post/Nne Market,-1.261464,36.725825,,
0810/KI,Afralti/X-Telkom,-1.26374,36.759398,,
0810KIN,Mama Ngina,-1.257307,36.699405,,
0810KMI,Kangemi Soko,-1.264093,36.746848,,
0810KPL,Kampala,-1.240285,36.675546,,
0810KPR,Kileleshwa Police Station/Roundabout,-1.275117,36.79406,,
0810KRC,Kabete Rehabilitation Center,-1.238917,36.731366,,
0810LIO,Lion's Place,-1.260681,36.794578,,
0810LLA,Spring Valley Police,-1.2499,36.7847,,
0810LOR,Spring Valley Roundabout,-1.250993,36.785612,,
0810MAE,New Muthaiga,-1.243676,36.792424,,
0810MCP,Main Campus/University Way,-1.280986,36.816241,,
0810MOH,Chiromo/Mirage,-1.270167,36.807104,,
0810MOI,Chiromo/Mirage,-1.270112,36.807117,,
0810MRE,Kangemi Market,-1.2641,36.746808,,
0810MRG,Mariguini,-1.260016,36.720428,,
0810MSM,Museum,-1.272516,36.815132,,
0810MTG,Muthiga,-1.249498,36.68443,,
0810MUG,Muguga,-1.185962,36.647084,,
0810MUR,Muthangari Police Station,-1.265837,36.773351,,
0810NAS,Farasi Lane,-1.239127,36.765125,,
0810NCO,Muthangari Police Station,-1.271195,36.775054,,
0810NDG,Kamutii-Ini,-1.234791,36.715071,,
0810NIQ,Eden Square/ICEA,-1.268751,36.805878,,
0810NMI,Kangemi,-1.264114,36.74518,,
0810NNN,Nne Market/Posta,-1.264136,36.734075,,
0810NPN,Main Campus/University Way,-1.280964,36.816371,,
0810NQU,Eden Square,-1.268745,36.805876,,
0810NSH,Nairobi School,-1.26017,36.77119,,
0810NUE,General Mathenge Junction,-1.251765,36.78905,,
0810OII,Chiromo/Mirage,-1.270167,36.807099,,
0810OMH,Oasis Mission Hospital,-1.232464,36.737916,,
0810OPT,Kabete Police Station/Nne Market/posta,-1.26272,36.727719,,
0810ORA,Crossroads,-1.246299,36.774427,,
0810OSA,Lion's Place,-1.260663,36.794581,,
0810PET,Flyover Turnoff,-1.258943,36.722494,,
0810RGA,Kangemi Market,-1.264286,36.750083,,
0810RIR,Rironi,-1.154283,36.63886,,
0810RL.,St. Marks/Lions,-1.261009,36.796764,,
0810R/O,Bypass/Loresho,-1.247357,36.777632,,
0810ROA,Strathmore School/Mbabane Road,-1.271041,36.775564,,
0810ROO,Chiromo Mirage,-1.270178,36.807096,,
0810RUG,Rungiri,-1.242892,36.677207,,
0810SAI,Sarit,-1.261112,36.797384,,
0810SGB,Sugarboard/Shell,-1.26417,36.74399,,
0810SIG,Sigona Golf,-1.222852,36.663602,,
0810SIT,Site,-1.180555,36.644643,,
0810SMO,Sodom,-1.264061,36.754283,,
0810SOE,White House/News,-1.267789,36.781942,,
0810SRA,Eden Square,-1.268717,36.805878,,
0810SVB,Brookside Drive,-1.255485,36.797732,,
0810SVI,Spring Valley Shopping Centre,-1.248083,36.797256,,
0810SYY,Siaya,-1.282279,36.787043,,
0810TNA,Gitaru Junction,-1.235018,36.671333,,
0810TNG,Thiong'o,-1.263964,36.732767,,
0810UAS,Karuna Close,-1.258412,36.801458,,
0810UJN,Njuguna's,-1.258827,36.779209,,
0810UON,Campus/University Of Nairobi School Of Business,-1.239652,36.740087,,
0810UTH,Kanisa/Kwa Miti,-1.260483,36.717077,,
0810VIU,University of Nairobi,-1.281175,36.81603,,
0810VWO,Mountain View,-1.264318,36.739805,,
0810WIA,Wangige Terminus,-1.21915,36.712317,,
0810WJM,Wanjimi/87 Junction,-1.258501,36.703092,,
0810WKU,Waluku,-1.262881,36.764562,,
0810WOA,Kwa Rhoda,-1.232969,36.739526,,
0810WPS,Westlands Primary School,-1.259946,36.790338,,
0810WRA,Kwambira,-1.109186,36.632664,,
0810WST,Westlands Stage,-1.265439,36.802804,,
0810ZAB,Zambezi,-1.212741,36.659981,,
0810ZEN,Zen Garden/Hill View,-1.245146,36.769137,,
0811AAC,Consolata,-1.26845,36.805237,,
0811AAK,Kampala,-1.135622,36.63555,,
0811AAP,Kampala,-1.233222,36.669233,,
0811ABC,ABC Place,-1.259077,36.778708,,
0811ABI,Kiambaa,-1.206679,36.656959,,
0811AEU,Kiahuria Medical Center/Mama Symo Kiosk,-1.22208,36.718597,,
0811AFT,CFC / Delta,-1.265702,36.802681,,
0811AGA,Aga Khan High School,-1.259415,36.78264,,
0811AKK,ACK Kibichiku,-1.223468,36.722145,,
0811/AM,Mountain View/Total,-1.264579,36.738512,,
0811ANG,Fig Tree,-1.275692,36.822953,0,
0811APN,Kikuyu Town Bus Park,-1.242861,36.664805,,
0811ARK,Waruku,-1.262854,36.764476,,
0811ASR,Stairs,-1.227069,36.707398,,
0811AT.,St. Mark's/Lion's Place,-1.261182,36.796732,,
0811AUM,Amaica Restaurant,-1.249373,36.800015,,
0811CAR,Chiromo/Mirage,-1.270149,36.807185,,
0811CNG,Chunga Mali,-1.159267,36.639522,,
0811CRU,James Gichuru,-1.259889,36.775714,,
0811CSA,Car Wash,-1.234075,36.713959,,
0811CSL,Consolata,-1.266975,36.801222,,
0811DAC,CFC/ Delta,-1.265466,36.802568,,
0811DHE,Winda Hotel,-1.216779,36.662622,,
0811ECA,ICEA,-1.269007,36.805562,,
0811ECK,Kiambea/Gicini,-1.192769,36.65034,,
0811EIS,Site,-1.180601,36.644149,,
0811ELH,Shell/Cooperation,-1.260472,36.710378,,
0811ENR,Regen,-1.246541,36.680147,,
0811EOK,Posta/Soko nne,-1.263685,36.730052,,
0811ETT,87 - Stage/Total,-1.257929,36.700881,,
0811EYH,Loresho/Bypass,-1.247431,36.778675,,
0811/FC,CFC/Delta,-1.265402,36.802611,,
0811FLA,Delta/CFC,-1.265944,36.802729,,
0811GCN,Gicini,-1.191999,36.650001,,
0811GGN,General Mathenge Junction,-1.251944,36.789047,,
0811GIT,Kampala,-1.233226,36.66923,,
0811IAA,Acacia,-1.220771,36.715212,,
0811IEC,ICEA,-1.26845,36.805141,,
0811IHG,Thiong'o,-1.264731,36.735594,,
0811IHR,Uthiru,-1.260815,36.716732,,
0811IKA,Ika Ithano,-1.178246,36.643085,,
0811IKM,Kwa Mbira,-1.108589,36.632752,,
0811INI,Mwingi Rd,-1.2831,36.786025,,
0811IRS,Arimi's,-1.151762,36.638503,,
0811ISA,Sarit,-1.261278,36.802941,,
0811ISE,New Kitisuru,-1.23578,36.749337,,
0811ISK,ISK,-1.232561,36.762797,,
0811ITE,Regen Filling Station,-1.246039,36.679417,,
0811JMK,Jacmil Supermarket/Kinoo Stage,-1.25536,36.69366,,
0811JOR,Pel,-1.168968,36.641115,,
0811KAM,Kamutii Car Wash/Ndongoro-kuini,-1.234571,36.714712,,
0811KAR,KARI,-1.259828,36.773922,,
0811KBP,Kabete Police Station,-1.26162,36.725514,,
0811KIM,Kimetrica,-1.236659,36.781229,,
0811KIN,Kinoo,-1.25654,36.696911,,
0811KND,Kianda School,-1.264071,36.7585,,
0811KNM,Kangemi Market,-1.26429,36.74858,,
0811KNR,Kangemi Market,-1.264458,36.747036,,
0811KRH,Kwa Rhoda,-1.23291,36.73895,,
0811KSA,Kenya School Of Administration,-1.240141,36.744858,,
0811LAA,Total Mayfair,-1.263621,36.809156,,
0811LSE,Swatch Place,-1.162653,36.640061,,
0811MAA,Liz Gate Apartment,-1.238254,36.72391,,
0811MAY,Mayfair/Bypass,-1.263626,36.807402,,
0811MBR,Kwa Mbira,-1.108834,36.631387,,
0811MGN,Magnolia Hills,-1.233172,36.767056,,
0811MKE,Kiambea,-1.18809,36.647719,,
0811MRA,Kwambira Market,-1.108494,36.629579,,
0811MUG,Muguga,-1.186133,36.646986,,
0811MUM,Museum,-1.27332,36.814091,,
0811MUS,Museum,-1.273068,36.809322,,
0811MWM,Mwimuto,-1.234894,36.74739,,
0811NAA,Kamandura Junction,-1.130585,36.634236,,
0811NIN,Ngenia,-1.107731,36.639533,,
0811NNS,Nne Market Stage / Posta,-1.263621,36.728228,,
0811OKL,St. Mark's/Lion's Place,-1.261287,36.796732,,
0811OKO,Kinoo,-1.2566,36.696956,,
0811ONT,Ndongoro Tank,-1.235686,36.71633,,
0811OTD,Thiong'o Road,-1.264651,36.735669,,
0811PAE,Kapenguria,-1.239263,36.734751,,
0811PAO,Posta,-1.264114,36.734247,,
0811PBG,Prime Bank Stage,-1.272193,36.801426,,
0811P/N,St. Marks/Lion's Place,-1.261303,36.796732,,
0811POA,Posta,-1.264232,36.751934,,
0811PPO,Parklands Police,-1.265387,36.811701,,
0811RAM,Ramisi Road,-1.28545,36.763137,,
0811RDH,Sugarboard / Shell,-1.264114,36.743088,,
0811RKH,Kileleshwa Primary School,-1.277463,36.791727,,
0811RMI,Strathmore/Mzima Springs,-1.271372,36.77713,,
0811RNG,Rungiri,-1.242828,36.676923,,
0811RNR,Rungiri,-1.242925,36.677091,,
0811RUG,Spring Valley Roundabout,-1.251331,36.785263,,
0811SAB,Shell/Arboretum,-1.274419,36.799929,,
0811SAV,Shell/ Lavington/ Subaru Motors,-1.278754,36.77013,,
0811SIG,Sigona,-1.223703,36.663543,,
0811SKO,Nne Market/Sokoni,-1.26373,36.72939,,
0811SLT,St. Paul's University,-1.281025,36.81452,,
0811SNU,Rusinga School,-1.289425,36.754511,,
0811'SO,St. Mark's/Lion's Place,-1.261277,36.796753,,
0811SRI,9 Riverside,-1.270085,36.797006,,
0811SSS,Kessel Homes,-1.22342,36.752733,,
0811STR,Strathmore School,-1.271307,36.775231,,
0811SUU,Museum,-1.272865,36.815489,,
0811SVI,Spring Valley Shopping Centre/Oilibya,-1.248158,36.797149,,
0811SVL,Spring Valley Stage/Intel College,-1.251508,36.787006,,
0811SYJ,Jacaranda/Siaya Road,-1.282289,36.787224,,
0811TAM,Immigration,-1.274947,36.772681,,
0811TGI,Gitaru,-1.228373,36.664904,,
0811TIP,Sarit/Pio gama pinto rd,-1.261765,36.799562,,
0811TKD,Kamandura Junction,-1.130596,36.634134,,
0811TLR,Netherlands,-1.269768,36.793374,,
0811TMS,Strathmore School,-1.271088,36.775119,,
0811TSI,Kanisa/Kwa Miti,-1.260472,36.717084,,
0811UER,Wangige Bus Terminus,-1.21922,36.712468,,
0811UEU,Kikuyu Terminus,-1.246423,36.6647,,
0811UGC,Gitaru Junction,-1.235363,36.672017,,
0811UHG,Ha Gichuru,-1.228721,36.664875,,
0811UUI,Uthiru,-1.260781,36.717719,,
0811WAG,Wangige,-1.220044,36.712365,,
0811WIM,Mwingi,-1.283031,36.786432,,
0811ZOP,Zambezi,-1.201284,36.654722,,
0812GRT,Ngara,-1.274368,36.823322,0,
0812KAK,Kaka Terminal,-1.285635,36.830776,0,
0812WST,Westlands/Parklands Baptist,-1.2628,36.80031,,
0813KGT,Kangemi Terminus,-1.26498,36.74953,,
0813KKS,Kikuyu Terminus,-1.246669,36.665068,,
0813LMT,Limuru Town Terminal,-1.108418,36.643175,,
0813WSA,Westlands,-1.262398,36.803674,,
